x,y,z,Bx,By,Bz
-18551,8947,-500,11.018778764591,-7.5963047682916,-0.764338497780041
-18551,9447,-500,11.1938404812218,-8.11728656512106,0.188066106785078
-18551,9947,-500,10.8972504615568,-8.51013427584705,0.851223609289904
-18551,10447,-500,9.56241339292653,-9.03384129304847,-1.07434949843119
-18551,10947,-500,11.2921350718051,-9.23418872318061,-5.84994749939992
-18551,11447,-500,8.71894085635535,-8.50941384733033,-0.961953430068985
-18551,11947,-500,9.51529391395041,-10.1159261484334,-3.46936354691623
-18551,12447,-500,7.04164455158408,-8.74755274218493,-1.3583763509958
-18551,12947,-500,5.25474052348537,-8.53555081834931,-1.00998208367845
-18551,13447,-500,7.30256860433626,-7.9483265733249,-0.71028495535196
-18551,13947,-500,7.59561879253122,-7.62138842335236,0.0792312346272884
-18551,14447,-500,8.64101303329748,-6.99264313825753,-0.423501224629517
-18551,14947,-500,6.51891143014587,-6.90489333045863,-4.63764145234469
-18551,15447,-500,5.83986423232997,-6.63181305292832,-3.31329867400336
-18551,15947,-500,6.28914065142614,-6.91335501269685,-1.33901009895256
-18551,16447,-500,5.4346180225804,-6.72488679189128,-2.29602139138663
-18551,16947,-500,4.97885758222917,-7.72617605987336,0.193252161822573
-18551,17447,-500,2.38125915505285,-7.18524735096975,-2.64445346308994
-18551,17947,-500,3.73754794197532,-5.78137405759467,-2.76681407882232
-18551,18447,-500,2.49679904454043,-6.36188947569285,-1.27530597534601
-18551,18947,-500,2.73801264658851,-5.25851795521926,-1.6034905594378
-18551,19447,-500,2.87891437805604,-5.44792684639353,-3.47245872772505
-18551,19947,-500,0.9657526702943,-3.50122003922243,-2.07579351117163
-18051,-20053,-500,0.656148426919954,8.12505507261789,-5.29495293235711
-18051,-19553,-500,-1.37547928586978,5.16739066466047,-5.48258755389169
-18051,-19053,-500,4.65367662079559,5.61059422366444,-4.87908878464306
-18051,-18553,-500,0.122660722572533,7.01273183921435,-1.50302512140473
-18051,-18053,-500,2.22057304872725,5.80631914672597,1.0717204789666
-18051,-17553,-500,4.88169064232484,5.92312147573628,-3.7719440464941
-18051,-17053,-500,3.13775537726203,9.11538569851344,-6.19021253918967
-18051,-16553,-500,3.11992305967693,10.082634268348,-0.599000622346741
-18051,-16053,-500,3.2275056684472,8.40268401711154,-0.799245812009238
-18051,-15553,-500,1.45682487218186,8.45238873205752,-3.78625040132028
-18051,-15053,-500,3.97109951853403,8.55477148633249,-2.6143321215463
-18051,-14553,-500,2.3954391644261,9.3478890695596,-3.03616708189239
-18051,-14053,-500,5.62662886150438,9.24824434097576,-4.94172312039291
-18051,-13553,-500,8.06599535897567,9.69276545181319,-0.99072968053569
-18051,-13053,-500,7.76729389095775,9.21728418192776,1.16014478647148
-18051,-12553,-500,8.24605617359685,11.179527278103,-0.861113722146274
-18051,-12053,-500,6.75188909069545,11.6808857100042,1.21862162864879
-18051,-11553,-500,8.86126720463125,11.5086472548457,-1.88706768908215
-18051,-11053,-500,12.4071373505118,12.5554630318382,-0.540800058345151
-18051,-10553,-500,9.3808922074323,10.7962921517882,-3.81218366335721
-18051,-10053,-500,12.903078249938,9.16826474589898,-3.20061907901235
-18051,-9553,-500,12.970784491458,11.6624363190727,-0.78369071011953
-18051,-9053,-500,15.0866833586059,13.3475093764028,-1.91862483967923
-18051,-8553,-500,14.6695213681764,9.77382100542871,-1.96174853587311
-18051,-8053,-500,15.7531512310797,11.9013443584148,-0.685139796931918
-18051,-7553,-500,18.7201263108063,8.77857965796766,-1.76325453230985
-18051,-7053,-500,20.2259974989833,10.9625994202735,-0.554839160824043
-18051,-6553,-500,17.1501750534154,9.98088717370343,-0.689729203873715
-18051,-6053,-500,23.4596344468157,11.773083775477,-1.24683923266876
-18051,-5553,-500,18.4901095611622,9.43998456710219,0.0385204043028467
-18051,-5053,-500,21.3300792652228,10.1422681797109,-2.23755664580414
-18051,-4553,-500,23.621093375923,7.10016874163385,3.21295988899197
-18051,-4053,-500,25.1781365630876,6.63242888166911,1.23308687004014
-18051,-3553,-500,25.6325823748941,8.49788903644246,-1.16654908331185
-18051,-3053,-500,24.5731085035677,4.81565679486495,-0.601892255703586
-18051,-2553,-500,23.5519076213122,4.87988882136518,-0.194804248220624
-18051,-2053,-500,26.7175385639681,3.17481267099579,1.3018431106588
-18051,-1553,-500,25.0375903555387,3.61228355789984,1.00729310596629
-18051,-1053,-500,25.815845943171,0.670513279983769,-0.184111916532083
-18051,-553,-500,26.3737121643215,0.232545202891045,2.75861452337421
-18051,-53,-500,25.5999575204293,0.0878744547422411,2.8417251004884
-18051,447,-500,25.9607217992109,-1.72437891411071,-2.14665930450211
-18051,947,-500,25.6173538879895,-3.11384876712205,-0.0510121511409678
-18051,1447,-500,26.1917824182568,-2.2803987933508,1.46999050784833
-18051,1947,-500,25.6419118136458,-4.14541215179017,1.1836261688445
-18051,2447,-500,22.0441782044227,-6.33608016727386,-4.15044443022488
-18051,2947,-500,22.6756623270243,-5.38926792957705,-2.8145424836683
-18051,3447,-500,22.5850934312891,-3.79020531273024,-4.36041791690581
-18051,3947,-500,20.6935027054923,-8.62274051618301,0.540186967985187
-18051,4447,-500,22.0708456967337,-7.40047956856378,0.841132394689744
-18051,4947,-500,22.2949209520998,-6.82340317422558,-1.50266910866368
-18051,5447,-500,20.7544538396144,-9.62379719395453,-1.67447202994045
-18051,5947,-500,19.4598918919467,-10.5726569217345,-0.828165711406866
-18051,6447,-500,17.3444397054158,-9.31607728618235,1.21780688947451
-18051,6947,-500,16.585161145384,-8.14008292627256,-0.913001174697
-18051,7447,-500,18.5127554205016,-10.1900248883156,-0.307078800579121
-18051,7947,-500,19.6114219239143,-7.72723823980274,1.29227435125329
-18051,8447,-500,14.5083405475281,-9.18774858349543,0.566092273969821
-18051,8947,-500,13.1106124420523,-11.3335706737554,0.333398515743922
-18051,9447,-500,15.7730062754149,-9.73712484499096,-2.11421049171182
-18051,9947,-500,10.4006960444753,-5.35765776434266,0.379923570840537
-18051,10447,-500,13.1475216374094,-10.7818770150962,1.46881846299397
-18051,10947,-500,11.4732198839655,-9.59775666097593,0.0478673976071947
-18051,11447,-500,7.91222820367763,-8.81161045376359,-3.23309668128107
-18051,11947,-500,12.8630556308271,-11.2642949591173,-7.2001165333561
-18051,12447,-500,10.9019575368789,-11.8670232719052,-0.43862331106398
